subfamily	tribe	genus	species	subspecies	status	senior synonym	fossil
Myrmicinae	Solenopsidini	Monomorium	floricola		valid		
Myrmicinae	Solenopsidini	Monomorium	forcipatum		valid		
Myrmicinae	Solenopsidini	Monomorium	foreli		synonym		
Myrmicinae	Solenopsidini	Monomorium	fossulatum		synonym		
Myrmicinae	Solenopsidini	Monomorium	fragilis		synonym		
Myrmicinae	Solenopsidini	Monomorium	fraterculus		synonym		
Myrmicinae	Solenopsidini	Monomorium	fridae		valid		
Myrmicinae	Solenopsidini	Monomorium	froggatti		recombined		
Myrmicinae	Solenopsidini	Monomorium	fugelanum		valid		
Myrmicinae	Solenopsidini	Monomorium	fultor		synonym		
Myrmicinae	Solenopsidini	Monomorium	fulvum		synonym		
Myrmicinae	Solenopsidini	Monomorium	furina		synonym		
Myrmicinae	Solenopsidini	Monomorium	gabrielense		valid		
Myrmicinae	Solenopsidini	Monomorium	gallagheri		valid		
Myrmicinae	Solenopsidini	Monomorium	gilberti		valid		
Myrmicinae	Solenopsidini	Monomorium	glabrocriniceps		synonym		
Myrmicinae	Solenopsidini	Monomorium	glabrum		valid		
Myrmicinae	Solenopsidini	Monomorium	glyciphila		synonym		
Myrmicinae	Solenopsidini	Monomorium	gongromos		valid		
Myrmicinae	Solenopsidini	Monomorium	gracillima		synonym		
Myrmicinae	Solenopsidini	Monomorium	gracillimus		homonym		fossil
Myrmicinae	Solenopsidini	Monomorium	gracilum		synonym		
Myrmicinae	Solenopsidini	Monomorium	grahamstownense		synonym		
Myrmicinae	Solenopsidini	Monomorium	grandis		unavailable		
Myrmicinae	Solenopsidini	Monomorium	grassei		valid		
Myrmicinae	Solenopsidini	Monomorium	guillarmodi		valid		
Myrmicinae	Solenopsidini	Monomorium	guineense		valid		
Myrmicinae	Solenopsidini	Monomorium	hainanense		valid		
Myrmicinae	Solenopsidini	Monomorium	hanaqe		valid		
Myrmicinae	Solenopsidini	Monomorium	hanneli		valid		
Myrmicinae	Solenopsidini	Monomorium	hannonis		valid		
Myrmicinae	Solenopsidini	Monomorium	harithe		valid		
Myrmicinae	Solenopsidini	Monomorium	havilandi		valid		
Myrmicinae	Solenopsidini	Monomorium	hemame		valid		
Myrmicinae	Solenopsidini	Monomorium	hemiphaeum		synonym		
Myrmicinae	Solenopsidini	Monomorium	hercules		valid		
Myrmicinae	Solenopsidini	Monomorium	herero		valid		
Myrmicinae	Solenopsidini	Monomorium	hesperium		valid		
Myrmicinae	Solenopsidini	Monomorium	hesperium	lanzarotense	valid		
Myrmicinae	Solenopsidini	Monomorium	heyeri		recombined		
Myrmicinae	Solenopsidini	Monomorium	hildebrandti		valid		
Myrmicinae	Solenopsidini	Monomorium	hirsutum		valid		
Myrmicinae	Solenopsidini	Monomorium	hiten		valid		
Myrmicinae	Solenopsidini	Monomorium	holothir		valid		
Myrmicinae	Solenopsidini	Monomorium	hospitum		valid		
Myrmicinae	Solenopsidini	Monomorium	hottentota		synonym		
Myrmicinae	Solenopsidini	Monomorium	howense		synonym		
Myrmicinae	Solenopsidini	Monomorium	humilior		synonym		
Myrmicinae	Solenopsidini	Monomorium	ilgii		valid		
Myrmicinae	Solenopsidini	Monomorium	ilia		synonym		
Myrmicinae	Solenopsidini	Monomorium	imerinense		synonym		
Myrmicinae	Solenopsidini	Monomorium	impexum		valid		
Myrmicinae	Solenopsidini	Monomorium	impressum		synonym		
Myrmicinae	Solenopsidini	Monomorium	impuriceps		unavailable		
Myrmicinae	Solenopsidini	Monomorium	indicum		valid		
Myrmicinae	Solenopsidini	Monomorium	indicum	kusnezowi	valid		
Myrmicinae	Solenopsidini	Monomorium	indicus		unavailable		
Myrmicinae	Solenopsidini	Monomorium	inerme		synonym		
Myrmicinae	Solenopsidini	Monomorium	infuscum		valid		
Myrmicinae	Solenopsidini	Monomorium	inquietum		valid		
Myrmicinae	Solenopsidini	Monomorium	inquilinum		valid		
Myrmicinae	Solenopsidini	Monomorium	insidiosa		synonym		
Myrmicinae	Solenopsidini	Monomorium	insolescens		valid		
Myrmicinae	Solenopsidini	Monomorium	insularis		synonym		
Myrmicinae	Solenopsidini	Monomorium	integrum		synonym		
Myrmicinae	Solenopsidini	Monomorium	intermedium		synonym		
Myrmicinae	Solenopsidini	Monomorium	intrudens		valid		
Myrmicinae	Solenopsidini	Monomorium	intrudens	pieli	valid		
Myrmicinae	Solenopsidini	Monomorium	inusuale		valid		
Myrmicinae	Solenopsidini	Monomorium	invidium		valid		
Myrmicinae	Solenopsidini	Monomorium	italica		synonym		
Myrmicinae	Solenopsidini	Monomorium	iyenasu		valid		
Myrmicinae	Solenopsidini	Monomorium	jacksoni		valid		
Myrmicinae	Solenopsidini	Monomorium	javana		unavailable		
Myrmicinae	Solenopsidini	Monomorium	jizane		valid		
Myrmicinae	Solenopsidini	Monomorium	jonesi		valid		
Myrmicinae	Solenopsidini	Monomorium	jucundum		synonym		
Myrmicinae	Solenopsidini	Monomorium	junodi		valid		
Myrmicinae	Solenopsidini	Monomorium	kalahariense		synonym		
Myrmicinae	Solenopsidini	Monomorium	karawajewi		synonym		
Myrmicinae	Solenopsidini	Monomorium	katir		valid		
Myrmicinae	Solenopsidini	Monomorium	kelapre		valid		
Myrmicinae	Solenopsidini	Monomorium	kempi		valid		
Myrmicinae	Solenopsidini	Monomorium	kiliani		valid		
Myrmicinae	Solenopsidini	Monomorium	kineti		valid		
Myrmicinae	Solenopsidini	Monomorium	kitectum		valid		
Myrmicinae	Solenopsidini	Monomorium	knappi		valid		
Myrmicinae	Solenopsidini	Monomorium	kugitangi		valid		
Myrmicinae	Solenopsidini	Monomorium	kugleri		valid		fossil
Myrmicinae	Solenopsidini	Monomorium	lacrymans		synonym		
Myrmicinae	Solenopsidini	Monomorium	lacunosum		valid		
Myrmicinae	Solenopsidini	Monomorium	laeve		valid		
Myrmicinae	Solenopsidini	Monomorium	laeviceps		unavailable		
Myrmicinae	Solenopsidini	Monomorium	lameerei		valid		
Myrmicinae	Solenopsidini	Monomorium	lameerei	stauderi	valid		
Myrmicinae	Solenopsidini	Monomorium	lamingtonensis		synonym		
Myrmicinae	Solenopsidini	Monomorium	latastei		valid		
Myrmicinae	Solenopsidini	Monomorium	latinode		valid		
Myrmicinae	Solenopsidini	Monomorium	latinodoides		valid		
Myrmicinae	Solenopsidini	Monomorium	latior		synonym		
Myrmicinae	Solenopsidini	Monomorium	leae		valid		
Myrmicinae	Solenopsidini	Monomorium	leda		synonym		
Myrmicinae	Solenopsidini	Monomorium	legulum		valid		
Myrmicinae	Solenopsidini	Monomorium	leimbachi		synonym		
Myrmicinae	Solenopsidini	Monomorium	lene		valid		
Myrmicinae	Solenopsidini	Monomorium	leopoldinum		synonym		
Myrmicinae	Solenopsidini	Monomorium	lepidum		valid		
Myrmicinae	Solenopsidini	Monomorium	lepineyi		synonym		
Myrmicinae	Solenopsidini	Monomorium	leviceps		synonym		
Myrmicinae	Solenopsidini	Monomorium	libanicum		valid		
Myrmicinae	Solenopsidini	Monomorium	liberta		synonym		
Myrmicinae	Solenopsidini	Monomorium	liliuokalanii		valid		
Myrmicinae	Solenopsidini	Monomorium	lindbergi		valid		
Myrmicinae	Solenopsidini	Monomorium	lippulum		recombined		
Myrmicinae	Solenopsidini	Monomorium	longi		valid		
Myrmicinae	Solenopsidini	Monomorium	longiceps		homonym		
Myrmicinae	Solenopsidini	Monomorium	longiceps		valid		
Myrmicinae	Solenopsidini	Monomorium	longinode		valid		
Myrmicinae	Solenopsidini	Monomorium	longipes		valid		
Myrmicinae	Solenopsidini	Monomorium	longiusculum		synonym		
Myrmicinae	Solenopsidini	Monomorium	lubricum		valid		
Myrmicinae	Solenopsidini	Monomorium	luederwaldti		recombined		
Myrmicinae	Solenopsidini	Monomorium	luisae		valid		
Myrmicinae	Solenopsidini	Monomorium	luteum		valid		
Myrmicinae	Solenopsidini	Monomorium	macareaveyi		synonym		
Myrmicinae	Solenopsidini	Monomorium	macarthuri		valid		
Myrmicinae	Solenopsidini	Monomorium	macrops		valid		
Myrmicinae	Solenopsidini	Monomorium	madecassum		valid		
Myrmicinae	Solenopsidini	Monomorium	mahyoubi		valid		
Myrmicinae	Solenopsidini	Monomorium	majarishe		valid		
Myrmicinae	Solenopsidini	Monomorium	majeri		valid		
Myrmicinae	Solenopsidini	Monomorium	major		valid		
Myrmicinae	Solenopsidini	Monomorium	malamixtum		valid		
Myrmicinae	Solenopsidini	Monomorium	malatu		valid		
Myrmicinae	Solenopsidini	Monomorium	mandibulare		recombined		
Myrmicinae	Solenopsidini	Monomorium	manir		valid		
Myrmicinae	Solenopsidini	Monomorium	mantazenum		valid		
Myrmicinae	Solenopsidini	Monomorium	marjoriae		valid		
Myrmicinae	Solenopsidini	Monomorium	marmule		valid		
Myrmicinae	Solenopsidini	Monomorium	marshi		valid		
Myrmicinae	Solenopsidini	Monomorium	matame		valid		
Myrmicinae	Solenopsidini	Monomorium	mavide		valid		
Myrmicinae	Solenopsidini	Monomorium	mayri		valid		
Myrmicinae	Solenopsidini	Monomorium	mayrianum		valid		fossil
Myrmicinae	Solenopsidini	Monomorium	medinae		valid		
Myrmicinae	Solenopsidini	Monomorium	mediocre		valid		
Myrmicinae	Solenopsidini	Monomorium	mediorubra		synonym		
Myrmicinae	Solenopsidini	Monomorium	mediterraneum		synonym		
Myrmicinae	Solenopsidini	Monomorium	megalops		valid		
Myrmicinae	Solenopsidini	Monomorium	melleum		valid		
Myrmicinae	Solenopsidini	Monomorium	metoecus		synonym		
Myrmicinae	Solenopsidini	Monomorium	micrommaton		valid		
Myrmicinae	Solenopsidini	Monomorium	micron		synonym		
Myrmicinae	Solenopsidini	Monomorium	micropacum		valid		
Myrmicinae	Solenopsidini	Monomorium	mictilis		valid		
Myrmicinae	Solenopsidini	Monomorium	micula		valid		
Myrmicinae	Solenopsidini	Monomorium	minimum		valid		
Myrmicinae	Solenopsidini	Monomorium	minor		valid		
Myrmicinae	Solenopsidini	Monomorium	mintiribe		valid		
Myrmicinae	Solenopsidini	Monomorium	minuta		synonym		
Myrmicinae	Solenopsidini	Monomorium	minutissimum		synonym		
Myrmicinae	Solenopsidini	Monomorium	minutum		homonym		
Myrmicinae	Solenopsidini	Monomorium	mirandum		valid		
Myrmicinae	Solenopsidini	Monomorium	moathi		valid		
Myrmicinae	Solenopsidini	Monomorium	modestum		valid		
Myrmicinae	Solenopsidini	Monomorium	moestum		synonym		
Myrmicinae	Solenopsidini	Monomorium	monardi		synonym		
Myrmicinae	Solenopsidini	Monomorium	monomorium		valid		
Myrmicinae	Solenopsidini	Monomorium	montanum		synonym		
Myrmicinae	Solenopsidini	Monomorium	musicum		valid		
Myrmicinae	Solenopsidini	Monomorium	muticum		valid		
Myrmicinae	Solenopsidini	Monomorium	myops		synonym		
Myrmicinae	Solenopsidini	Monomorium	mystes		synonym		
Myrmicinae	Solenopsidini	Monomorium	mzabicum		unavailable		
Myrmicinae	Solenopsidini	Monomorium	najrane		valid		
Myrmicinae	Solenopsidini	Monomorium	nanum		valid		
Myrmicinae	Solenopsidini	Monomorium	navarinensis		synonym		
Myrmicinae	Solenopsidini	Monomorium	nengraharicum		valid		
Myrmicinae	Solenopsidini	Monomorium	nigella		synonym		
Myrmicinae	Solenopsidini	Monomorium	niger		synonym		
Myrmicinae	Solenopsidini	Monomorium	niger		synonym		
Myrmicinae	Solenopsidini	Monomorium	nightcapense		valid		
Myrmicinae	Solenopsidini	Monomorium	nigricans		valid		
Myrmicinae	Solenopsidini	Monomorium	nigriceps		valid		
Myrmicinae	Solenopsidini	Monomorium	nigrius		synonym		
Myrmicinae	Solenopsidini	Monomorium	nigriventris		synonym		
Myrmicinae	Solenopsidini	Monomorium	niloticum		valid		
Myrmicinae	Solenopsidini	Monomorium	niloticum	gracilicorne	valid		
Myrmicinae	Solenopsidini	Monomorium	niloticum	niloticoides	valid		
Myrmicinae	Solenopsidini	Monomorium	nimihil		valid		
Myrmicinae	Solenopsidini	Monomorium	nipponense		synonym		
Myrmicinae	Solenopsidini	Monomorium	nirvanum		valid		
Myrmicinae	Solenopsidini	Monomorium	nitidiventre		valid		
Myrmicinae	Solenopsidini	Monomorium	nitidum		synonym		
Myrmicinae	Solenopsidini	Monomorium	notorthotenes		valid		
Myrmicinae	Solenopsidini	Monomorium	notulum		valid		
Myrmicinae	Solenopsidini	Monomorium	noualhieri		valid		
Myrmicinae	Solenopsidini	Monomorium	noxitum		valid		
Myrmicinae	Solenopsidini	Monomorium	nuptualis		valid		
Myrmicinae	Solenopsidini	Monomorium	nyasae		synonym		
Myrmicinae	Solenopsidini	Monomorium	obscuratum		synonym		
Myrmicinae	Solenopsidini	Monomorium	obscurella		synonym		
Myrmicinae	Solenopsidini	Monomorium	obscuripes		synonym		
Myrmicinae	Solenopsidini	Monomorium	occidaneum		valid		
Myrmicinae	Solenopsidini	Monomorium	occidentale		valid		
Myrmicinae	Solenopsidini	Monomorium	ocellatum		valid		
Myrmicinae	Solenopsidini	Monomorium	ominosa		synonym		
Myrmicinae	Solenopsidini	Monomorium	opacior		synonym		
Myrmicinae	Solenopsidini	Monomorium	opacior		valid		
Myrmicinae	Solenopsidini	Monomorium	opacum		valid		
Myrmicinae	Solenopsidini	Monomorium	ophthalmicum		valid		
Myrmicinae	Solenopsidini	Monomorium	orangiae		valid		
Myrmicinae	Solenopsidini	Monomorium	orientale		valid		
Myrmicinae	Solenopsidini	Monomorium	oscaris		valid		
Myrmicinae	Solenopsidini	Monomorium	osiridis		valid		
Myrmicinae	Solenopsidini	Monomorium	pacis		valid		
Myrmicinae	Solenopsidini	Monomorium	pallidipes		valid		
Myrmicinae	Solenopsidini	Monomorium	pallidum		valid		
Myrmicinae	Solenopsidini	Monomorium	papuasiae		unavailable		
Myrmicinae	Solenopsidini	Monomorium	parantarcticum		valid		
Myrmicinae	Solenopsidini	Monomorium	parvinode		valid		
Myrmicinae	Solenopsidini	Monomorium	paterna		unavailable		
Myrmicinae	Solenopsidini	Monomorium	paternum		valid		
Myrmicinae	Solenopsidini	Monomorium	paucipilosa		synonym		
Myrmicinae	Solenopsidini	Monomorium	peninsulatum		synonym		
Myrmicinae	Solenopsidini	Monomorium	pergandei		valid		
Myrmicinae	Solenopsidini	Monomorium	perplexum		valid		
Myrmicinae	Solenopsidini	Monomorium	personatum		valid		
Myrmicinae	Solenopsidini	Monomorium	pestiferum		synonym		
Myrmicinae	Solenopsidini	Monomorium	petiolatum		valid		
Myrmicinae	Solenopsidini	Monomorium	petulans		unavailable		
Myrmicinae	Solenopsidini	Monomorium	pharaonis		valid		
Myrmicinae	Solenopsidini	Monomorium	philippinensis		synonym		
Myrmicinae	Solenopsidini	Monomorium	phoenicum		valid		
Myrmicinae	Solenopsidini	Monomorium	picea		synonym		
Myrmicinae	Solenopsidini	Monomorium	piceonigrum		synonym		
Myrmicinae	Solenopsidini	Monomorium	pictum		unavailable		
Myrmicinae	Solenopsidini	Monomorium	pietschmanni		unavailable		
Myrmicinae	Solenopsidini	Monomorium	pilipes		valid		fossil
Myrmicinae	Solenopsidini	Monomorium	platynode		valid		
Myrmicinae	Solenopsidini	Monomorium	poecilum		synonym		
Myrmicinae	Solenopsidini	Monomorium	pretoriensis		synonym		
Myrmicinae	Solenopsidini	Monomorium	prossae		synonym		
Myrmicinae	Solenopsidini	Monomorium	pseudoepixenus		valid		
Myrmicinae	Solenopsidini	Monomorium	pubescens		valid		
Myrmicinae	Solenopsidini	Monomorium	pulchrum		valid		
Myrmicinae	Solenopsidini	Monomorium	pullula		synonym		
Myrmicinae	Solenopsidini	Monomorium	punctifrons		recombined		
Myrmicinae	Solenopsidini	Monomorium	punctipectore		valid		
Myrmicinae	Solenopsidini	Monomorium	punctulatum		valid		
Myrmicinae	Solenopsidini	Monomorium	qarahe		valid		
Myrmicinae	Solenopsidini	Monomorium	rabirium		valid		
Myrmicinae	Solenopsidini	Monomorium	rapaense		synonym		
Myrmicinae	Solenopsidini	Monomorium	rastractum		valid		
Myrmicinae	Solenopsidini	Monomorium	rastratum		recombined		
Myrmicinae	Solenopsidini	Monomorium	ravenshoense		valid		
Myrmicinae	Solenopsidini	Monomorium	rhopalocerum		valid		
Myrmicinae	Solenopsidini	Monomorium	rimae		valid		
Myrmicinae	Solenopsidini	Monomorium	riyadhe		valid		
Myrmicinae	Solenopsidini	Monomorium	robertsoni		valid		
Myrmicinae	Solenopsidini	Monomorium	robustior		valid		
Myrmicinae	Solenopsidini	Monomorium	robustum		synonym		
Myrmicinae	Solenopsidini	Monomorium	rogeri		valid		
Myrmicinae	Solenopsidini	Monomorium	rosae		valid		
Myrmicinae	Solenopsidini	Monomorium	rothsteini		valid		
Myrmicinae	Solenopsidini	Monomorium	rotundatum		valid		
Myrmicinae	Solenopsidini	Monomorium	ruber		synonym		
Myrmicinae	Solenopsidini	Monomorium	rubra		synonym		
Myrmicinae	Solenopsidini	Monomorium	rubriceps		valid		
Myrmicinae	Solenopsidini	Monomorium	rufescens		synonym		
Myrmicinae	Solenopsidini	Monomorium	rufibasis		synonym		
Myrmicinae	Solenopsidini	Monomorium	rufonigrum		valid		
Myrmicinae	Solenopsidini	Monomorium	rufulum		valid		
Myrmicinae	Solenopsidini	Monomorium	rugifrons		valid		
Myrmicinae	Solenopsidini	Monomorium	ruzskyi		valid		
Myrmicinae	Solenopsidini	Monomorium	sagei		valid		
Myrmicinae	Solenopsidini	Monomorium	sahlbergi		valid		
Myrmicinae	Solenopsidini	Monomorium	sakalavum		valid		
Myrmicinae	Solenopsidini	Monomorium	salaco		unavailable		
Myrmicinae	Solenopsidini	Monomorium	salomonis		valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	bedui	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	didonis	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	molestum	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	obscuriceps	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	scipionis	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	subnitidum	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	targui	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	transversale	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	volubile	valid		
Myrmicinae	Solenopsidini	Monomorium	salomonis	zanoni	valid		
Myrmicinae	Solenopsidini	Monomorium	samoanum		synonym		
Myrmicinae	Solenopsidini	Monomorium	sanguinolentum		synonym		
Myrmicinae	Solenopsidini	Monomorium	santschianum		synonym		
Myrmicinae	Solenopsidini	Monomorium	santschiellum		unavailable		
Myrmicinae	Solenopsidini	Monomorium	santschii		homonym		
Myrmicinae	Solenopsidini	Monomorium	santschii		valid		
Myrmicinae	Solenopsidini	Monomorium	satoi		synonym		
Myrmicinae	Solenopsidini	Monomorium	scabriceps		valid		
Myrmicinae	Solenopsidini	Monomorium	schultzei		valid		
Myrmicinae	Solenopsidini	Monomorium	schurri		valid		
Myrmicinae	Solenopsidini	Monomorium	sculpturatum		valid		
Myrmicinae	Solenopsidini	Monomorium	sechellense		valid		
Myrmicinae	Solenopsidini	Monomorium	senegalense		valid		
Myrmicinae	Solenopsidini	Monomorium	senegalensis		unavailable		
Myrmicinae	Solenopsidini	Monomorium	serenum		unavailable		
Myrmicinae	Solenopsidini	Monomorium	sersalatum		valid		
Myrmicinae	Solenopsidini	Monomorium	setuliferum		valid		
Myrmicinae	Solenopsidini	Monomorium	shattucki		valid		
Myrmicinae	Solenopsidini	Monomorium	shilohense		valid		
Myrmicinae	Solenopsidini	Monomorium	shuckardi		valid		
Myrmicinae	Solenopsidini	Monomorium	sichelii		valid		
Myrmicinae	Solenopsidini	Monomorium	silaceum		valid		
Myrmicinae	Solenopsidini	Monomorium	silvestrii		valid		
Myrmicinae	Solenopsidini	Monomorium	smithii		valid		
Myrmicinae	Solenopsidini	Monomorium	smutsi		synonym		
Myrmicinae	Solenopsidini	Monomorium	solleri		synonym		
Myrmicinae	Solenopsidini	Monomorium	sommieri		valid		
Myrmicinae	Solenopsidini	Monomorium	sordidum		valid		
Myrmicinae	Solenopsidini	Monomorium	spatulicorne		valid		
Myrmicinae	Solenopsidini	Monomorium	spectrum		valid		
Myrmicinae	Solenopsidini	Monomorium	specularis		synonym		
Myrmicinae	Solenopsidini	Monomorium	speculiceps		synonym		
Myrmicinae	Solenopsidini	Monomorium	speluncarum		valid		
Myrmicinae	Solenopsidini	Monomorium	springvalense		valid		
Myrmicinae	Solenopsidini	Monomorium	squamigena		synonym		
Myrmicinae	Solenopsidini	Monomorium	sryetum		valid		
Myrmicinae	Solenopsidini	Monomorium	stictonotum		valid		
Myrmicinae	Solenopsidini	Monomorium	strangulatum		valid		
Myrmicinae	Solenopsidini	Monomorium	striatifrons		valid		
Myrmicinae	Solenopsidini	Monomorium	subapterum		synonym		
Myrmicinae	Solenopsidini	Monomorium	subcoecum		valid		
Myrmicinae	Solenopsidini	Monomorium	subcomae		valid		
Myrmicinae	Solenopsidini	Monomorium	subdentatum		valid		
Myrmicinae	Solenopsidini	Monomorium	subdenticorne		valid		
Myrmicinae	Solenopsidini	Monomorium	sublamellatum		valid		
Myrmicinae	Solenopsidini	Monomorium	subopacum		valid		
Myrmicinae	Solenopsidini	Monomorium	subopacum	planidorsum	valid		
Myrmicinae	Solenopsidini	Monomorium	subterraneum		recombined		
Myrmicinae	Solenopsidini	Monomorium	succineum		synonym		
Myrmicinae	Solenopsidini	Monomorium	sudanicum		unavailable		
Myrmicinae	Solenopsidini	Monomorium	suleyile		valid		
Myrmicinae	Solenopsidini	Monomorium	surcoufi		synonym		
Myrmicinae	Solenopsidini	Monomorium	suteri		synonym		
Myrmicinae	Solenopsidini	Monomorium	sutu		valid		
Myrmicinae	Solenopsidini	Monomorium	sydneyense		valid		
Myrmicinae	Solenopsidini	Monomorium	symmotu		valid		
Myrmicinae	Solenopsidini	Monomorium	syriacum		valid		
Myrmicinae	Solenopsidini	Monomorium	tablense		valid		
Myrmicinae	Solenopsidini	Monomorium	taedium		valid		
Myrmicinae	Solenopsidini	Monomorium	talbotae		valid		
Myrmicinae	Solenopsidini	Monomorium	talpa		synonym		
Myrmicinae	Solenopsidini	Monomorium	tambourinense		valid		
Myrmicinae	Solenopsidini	Monomorium	tanit		unavailable		
Myrmicinae	Solenopsidini	Monomorium	tanysum		valid		
Myrmicinae	Solenopsidini	Monomorium	taprobanae		valid		
Myrmicinae	Solenopsidini	Monomorium	tchelichofi		valid		
Myrmicinae	Solenopsidini	Monomorium	termitarium		valid		
Myrmicinae	Solenopsidini	Monomorium	termitobium		valid		
Myrmicinae	Solenopsidini	Monomorium	thales		synonym		
Myrmicinae	Solenopsidini	Monomorium	thorense		synonym		
Myrmicinae	Solenopsidini	Monomorium	thrascoleptum		valid		
Myrmicinae	Solenopsidini	Monomorium	torvicte		valid		
Myrmicinae	Solenopsidini	Monomorium	tostum		synonym		
Myrmicinae	Solenopsidini	Monomorium	trageri		valid		
Myrmicinae	Solenopsidini	Monomorium	trake		valid		
Myrmicinae	Solenopsidini	Monomorium	transwaalensis		synonym		
Myrmicinae	Solenopsidini	Monomorium	tricolor		valid		
Myrmicinae	Solenopsidini	Monomorium	triviale		valid		
Myrmicinae	Solenopsidini	Monomorium	tropicale		synonym		
Myrmicinae	Solenopsidini	Monomorium	tumaire		valid		
